compound,"amine, primary","amine, secondary","amine, tertiary",alkane CH,alkene CH,aromatic CH,carbonyl,hydroxyl (alkyl),carboxylic acid,"ester, all",ether,peroxide,nitro,aromatic hydroxyl,hydroperoxide,amide,nitrate,organosulfate,carbonylperoxynitrate,ketone,aldehyde,"amide, primary","amide, secondary","amide, tertiary",carbonylperoxyacid,peroxy nitrate,carbon number,"ether, aromatic",ether (alicyclic),"amine, aromatic",nitroester,C=C-C=O in non-aromatic ring,C=C (non-aromatic),nC-OHside-a
C7H10N2O12,0,0,0,6,0,0,0,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H8N2O13,0,0,0,3,0,0,0,3,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8N2O14,0,0,0,2,0,0,0,4,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6N2O11,0,0,0,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H7NO10,0,0,0,2,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H6N2O12,0,0,0,3,0,0,1,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8N2O13,0,0,0,4,0,0,0,2,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,2,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H9NO13,0,0,0,3,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H5NO10,0,0,0,1,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,2,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO13,0,0,0,3,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,3,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H5NO10,0,0,0,2,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,3,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8N2O13,0,0,0,3,0,0,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6O8,0,0,0,1,1,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0
C6H8O9,0,0,0,2,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H8N2O13,0,0,0,4,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O10,0,0,0,3,0,0,1,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO12,0,0,0,4,0,0,0,3,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6O7,0,0,0,3,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,3,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O8,0,0,0,4,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O9,0,0,0,2,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H7NO9,0,0,0,1,2,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C7H6N2O12,0,0,0,4,0,0,2,2,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H5NO8,0,0,0,1,2,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0
C6H6N2O12,0,0,0,3,0,0,1,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6N2O14,0,0,0,2,0,0,1,2,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6N2O11,0,0,0,1,2,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H7NO10,0,0,0,1,2,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H7NO11,0,0,0,1,1,0,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H6O8,0,0,0,0,2,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0
C6H6N2O13,0,0,0,3,0,0,1,2,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,4,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,2,1,0,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H8O10,0,0,0,3,0,0,1,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O9,0,0,0,4,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,2,1,0,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H8O10,0,0,0,2,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H6N2O11,0,0,0,1,2,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H7NO10,0,0,0,1,2,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
C7H7NO13,0,0,0,3,0,0,1,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8N2O12,0,0,0,5,0,0,1,3,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8N2O13,0,0,0,4,0,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8N2O12,0,0,0,4,0,0,1,3,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8N2O15,0,0,0,4,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0
C6H8N2O12,0,0,0,5,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6O5,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,2,0
C5H5NO10,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H8O6,0,0,0,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO8,0,0,0,6,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H10O9,0,0,0,6,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
C4H5NO8,0,0,0,2,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C4H6O6,0,0,0,2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
C6H8O8,0,0,0,5,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H7NO11,0,0,0,2,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H6N2O15,0,0,0,3,0,0,1,2,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H8O9,0,0,0,3,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C4H6O6,0,0,0,3,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C5H5NO9,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H6N2O11,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C4H5NO9,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C4H3NO8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
C6H3NO10,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H4N2O14,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C5H5NO10,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
C6H5NO10,0,0,0,2,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H8N2O13,0,0,0,5,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H6N2O12,0,0,0,2,0,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H7NO11,0,0,0,2,0,0,3,1,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H6N2O12,0,0,0,3,0,0,3,1,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H6N2O11,0,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H6N2O12,0,0,0,3,0,0,3,1,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H7NO10,0,0,0,3,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H5NO10,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO10,0,0,0,2,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO10,0,0,0,5,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8N2O12,0,0,0,5,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C3H3NO9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
C5H7NO9,0,0,0,4,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C4H5NO9,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
C6H8N2O13,0,0,0,6,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H8O9,0,0,0,5,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8O9,0,0,0,2,2,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,2,1,0
C5H4O8,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H5NO12,0,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H8O10,0,0,0,4,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H7NO12,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
C7H10O9,0,0,0,6,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C5H5NO11,0,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H4N2O14,0,0,0,2,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H5NO11,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0
C6H5NO13,0,0,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H5NO11,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H3NO13,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H3NO9,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
C6H6O10,0,0,0,2,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H4N2O14,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H5NO11,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO12,0,0,0,4,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O9,0,0,0,5,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O10,0,0,0,3,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H4O7,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
C6H6O7,0,0,0,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0
C6H6O9,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0
C5H6O9,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
C7H7NO13,0,0,0,2,0,0,1,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H6N2O16,0,0,0,2,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8O10,0,0,0,3,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO12,0,0,0,4,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO13,0,0,0,4,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO13,0,0,0,4,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H8O8,0,0,0,4,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8O10,0,0,0,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
C6H9NO10,0,0,0,6,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H8N2O15,0,0,0,5,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H6O9,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H9NO13,0,0,0,5,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H6O10,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0
C7H7NO13,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,7,0,0,0,0,0,0,0
C7H7NO13,0,0,0,3,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,7,0,0,0,0,0,0,0
C6H7NO13,0,0,0,3,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6N2O15,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6N2O14,0,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H6N2O15,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO11,0,0,0,4,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H10O10,0,0,0,4,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO12,0,0,0,4,0,0,2,1,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H6O8,0,0,0,2,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H8O10,0,0,0,3,0,0,3,1,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H8N2O12,0,0,0,5,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H8N2O13,0,0,0,4,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO12,0,0,0,4,0,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H8N2O13,0,0,0,4,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H7NO12,0,0,0,3,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,7,0,0,0,0,0,0,0
C6H6N2O13,0,0,0,3,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H7NO10,0,0,0,3,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C7H9NO10,0,0,0,4,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H6N2O12,0,0,0,3,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C4H4N2O11,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
C6H6N2O12,0,0,0,4,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H7NO10,0,0,0,3,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H9NO11,0,0,0,4,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8N2O13,0,0,0,4,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO11,0,0,0,5,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO12,0,0,0,4,0,0,1,3,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H6N2O13,0,0,0,2,0,0,1,1,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H7NO9,0,0,0,4,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO10,0,0,0,5,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H6N2O11,0,0,0,3,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C5H5NO10,0,0,0,1,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H8O9,0,0,0,3,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO13,0,0,0,1,0,0,1,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H9NO13,0,0,0,3,0,0,2,2,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C5H6O8,0,0,0,1,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H10O9,0,0,0,5,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H6O10,0,0,0,1,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0
C4H5NO11,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
C5H8O10,0,0,0,3,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H6N2O14,0,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H4N2O15,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H6N2O16,0,0,0,2,0,0,1,1,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C7H9NO11,0,0,0,4,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
C6H5NO11,0,0,0,1,0,0,3,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,3,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO12,0,0,0,4,0,0,1,2,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H5NO10,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H6N2O13,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,3,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8N2O13,0,0,0,4,0,0,1,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C5H6N2O13,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
C6H7NO10,0,0,0,4,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H9NO10,0,0,0,5,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H8N2O13,0,0,0,5,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C6H7NO11,0,0,0,4,0,0,2,2,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
C4H4N2O12,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
C4H5NO12,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
